Household_ID,Total_HH_Income,HH_Weight
75582,83000,888.74
1392,65000,1074.58
61111,176805,3556.82
8029,62214,9384.09
70544,35000,3156.26
31747,308110,383.49
59999,123823,1093.11
37258,9420,967.08
40531,250004,2728.36
10105,102049,4258.23
49533,39350,2318.11
35825,15000,1911.77
84515,26652,1848.46
36899,205702,2883.02
11452,659658,2551.95
5032,37302,2513.86
80345,30000,2502.58
45234,227742,4547.38
51787,148242,976.65
80515,25600,2001.36
41805,547100,1985.73
83831,65000,2088.46
88930,210000,445.4
15529,45676,5984.57
52573,281290,1247.16
20351,178407,2730.7
58820,61882,997.36
24509,95100,1723.1
6566,73786,3784.88
53589,53721,681.75
5119,138378,566.72
32967,27972,3065.31
84329,137595,2706.91
18122,54750,2202.1
46312,12000,2382.91
29728,44000,1289.78
63483,3456,2748.37
84266,130112,2262.04
26980,55001,272.56
26445,121650,2488.45
13430,2e+05,2232.39
80044,168274,2701.22
48135,110007,2212.91
60106,129402,812.67
70817,80000,1861.07
69643,172204,284.24
14323,109500,2529.23
55714,20043,1042.51
50869,78000,1538.16
44036,87664,3155.35
39898,36421,2529.25
72802,19044,497.25
21870,54000,2183.48
46990,166712,5267.8
62429,45070,2896.21
61862,56502,2450.61
6012,80240,1716.53
54319,450,711.99
85834,1378999,2063.5
28500,27003,334.01
42710,24100,3777.95
88971,181396,409.27
24441,216592,1881.26
78434,42010,2174.69
63167,9836,1901.42
71746,53244,996.76
21367,122502,1751.62
86588,11550,2501.79
56811,147840,959.65
44976,49024,3182.3
62741,350000,4973.94
85698,180684,2280.52
43116,137300,2028.09
27652,73008,445.3
60413,85509,5183.14
81107,40000,2248.7
20436,89448,1962.86
69891,251178,195.04
73807,154504,2611.7
88583,147536,400.78
70748,254005,1751.31
75029,90173,1919.41
84032,88002,1999.02
70370,169183,2720.99
80704,86003,4476.88
18420,40650,4041.06
5963,97882,3609.15
4848,62670,1920.37
36714,80000,3556.11
9256,59007,3370.29
74913,83504,711.16
86842,597341,393.12
55628,79300,912.21
19983,145354,2945.12
20872,220169,3633.12
73970,61281,1869.54
79551,264445,2212.01
4572,399420,1637.34
64483,49400,3013.79
45265,35011,1848.08
81075,71800,6620.92
15855,49664,3455.89
85986,109745,2319.74
56431,64022,1356.76
31461,211256,401.56
56427,64701,1204.32
48609,19662,2784.04
87011,57888,295.58
88223,67000,422.32
75036,55050,863.04
82323,120000,1956.43
32014,219620,500.8
72009,135207,466.48
62240,127923,2635.41
57232,154430,1712.99
50799,43694,3007.35
36681,105407,2689.22
36696,294211,3091.89
1339,114164,936.16
60704,115448,2197.83
7326,102005,2343.67
83151,187078,1835.35
77855,14094,2616.12
74431,68000,1762.67
64093,8001,3407.89
54160,63000,954.75
47206,32500,2154.9
72768,40014,557.96
84310,14976,1748.16
42880,61002,1819.97
34886,170120,278.83
27115,58001,502.98
22816,479101,1507.06
48183,66611,2279.19
35671,48214,8236.42
84800,135002,5087.1
89149,234097,873.75
80254,1061,2458.54
53227,160606,2119.83
6443,96156,2677.97
50514,90000,1655.2
32967,27972,2730.04
23621,93130,3092.06
23932,281064,3012.35
72792,47000,693.9
36501,246641,2739.32
63377,121507,5473.15
63647,142212,2420.69
84441,114253,4214.03
57142,227002,700
40974,45804,1665.5
3736,240700,1864.51
81669,93404,1878.14
65001,125621,4558.76
21495,190500,2559.45
26939,120485,295.43
36580,350130,2463.97
73596,166893,3237.55
39021,65000,3283.27
1695,50414,927.37
504,121097,1192.3
23423,173781,2522.57
7608,61001,3073.85
26160,68920,3139.89
3912,176304,1148.55
69501,68653,181.55
84248,93013,3528.03
72710,95442,903.34
47383,26412,4206.84
3177,95782,446.31
77775,38141,2356.72
2810,23700,320.29
43012,247187,3408.57
79667,16983,3001.89
88912,68700,1039.4
33056,108001,1780.88
25681,217325,3470.32
43072,7500,3664.13
2087,34737,360.98
57106,75174,1456.73
33854,38060,136.98
81060,50000,1785.56
53621,312628,963.84
82882,30024,3758.57
53196,21001,966.57
64283,42000,4085.73
78448,4800,1116.25
17423,181905,3110.81
10566,34656,4593.96
57098,166800,1351.12
28312,122210,752.05
62688,160002,6486.22
9871,247086,4475.23
13504,250308,5921.83
891,117003,531.89
23221,176805,2315.01
77594,255766,2890.02
3651,132310,1824.03
49209,117424,4469.19
54040,28400,1023.92
61216,20000,4634.13
54997,48702,802.22
72339,35000,402.41
21158,31010,3780.9
55207,13200,658.38
2408,85123,369.04
63167,9836,1901.42
4433,26900,1631.3
60909,217319,2548.48
16699,80372,3449.27
25109,299028,1763.89
84271,30000,2655.25
32741,159672,2712.85
83327,70060,3971
18322,29001,3294.12
88607,202457,380.21
67579,65230,516.5
5518,192466,1163.34
18359,744002,1812.75
9822,85015,2093.66
47220,40003,2308.77
71115,86400,1603.03
63247,64000,3288.3
38285,37718,841.2
28498,40865,598.55
88904,150309,625.49
35211,48500,651.72
35850,18000,2348.5
72259,49002,643.6
56312,101035,1842.29
42794,71214,3009.57
26221,125065,1705.94
32057,50000,448.93
19657,155000,2250.84
37763,113415,557.4
38759,45000,1946.82
42161,57486,3427.42
42026,74092,2069.47
1545,137829,599.63
69031,26561,308.72
43823,100143,2260.95
54528,19868,982.17
88807,132214,569.34
64923,120000,2312.51
87725,56402,630.75
31210,102104,836.07
63511,159338,4858.34
35577,2431,2317.83
34180,32005,456.2
60795,44024,3139.54
73960,97800,2576.69
51388,679200,1593.48
18294,158517,4934.58
65619,14545,3393.37
50146,101000,2266.81
44570,44000,1949.34
8549,79001,3797.5
16930,251000,2754.53
15900,161250,2984.62
40024,95000,1451.35
28042,113308,519.26
49968,91011,1363.61
26196,60290,3695.68
84238,24000,2556.68
24964,453255,1448.4
47510,66000,2191.61
48635,166600,3516.44
21773,157559,3720.01
28655,30031,565.75
4329,456065,1814.91
58459,108027,987.39
14681,144019,1918.25
62131,120000,4294.26
10008,63000,3780.69
73512,290720,2523.82
84034,82093,1879.09
32317,28381,4563.05
75612,55100,737.12
19861,90454,4109.64
21813,556,3215.73
48259,66996,2455.14
87903,28000,320.6
12732,74110,3873.91
14064,168700,2943.09
8283,23604,2581.98
80910,89500,1906.57
2579,139641,263.77
36499,61996,1653.9
47359,24822,2682.02
45899,106893,2190
10760,50000,2219.82
12754,60281,2370.24
26823,199702,397.13
74661,0,1808.75
823,248009,1108.19
24874,87212,3471.41
42329,43190,2139.8
57372,70155,1458.04
15239,173400,2560.95
67170,212017,588.4
27037,143101,248.58
9701,149670,3925.12
80674,50000,1544.93
63115,60300,2355.9
88271,369094,514.51
19733,223031,2092.83
9855,540200,2668.56
82741,129366,1818.51
58999,17400,863.37
823,248009,1108.19
11011,78000,2593.39
33456,105001,189.76
70287,54007,3898.36
30267,66896,1599.85
46898,34200,4166.29
67151,30108,228.9
82264,35790,3423.85
31300,119313,524.04
59338,79727,2322.58
63038,76202,1807.46
4413,292124,3824.63
66364,219651,284.66
86642,39890,4592.1
70293,196333,4349.61
56518,63102,839.99
79867,204001,2984.01
64951,38000,2385.37
24577,60850,1429.16
66721,45351,290.83
9367,104585,3264.05
85004,316860,2368.57
60520,115815,2649.01
60152,61200,1241.06
65366,105000,3274.47
43091,94200,2445.51
44876,20982,4882.67
70816,133892,1707.82
75079,336001,1026.66
13334,215000,2900.37
26251,32095,3212.71
20732,129030,2264.96
69426,90245,244.39
71545,61002,1626.05
81981,23880,2065.74
44223,108151,2357.66
73421,134002,4005.92
39343,10092,2847.3
6327,66229,4648.12
34987,135320,286.93
49528,166404,1893.01
54240,44600,1255.23
43650,24582,2369.47
80162,130052,2523.23
12467,206621,4098.05
68676,100014,514.48
41884,67000,1510.9
70576,5000,1518.44
55360,76450,722.79
11201,60064,2391.84
88412,110942,433.79
15912,54241,3399.53
60922,202202,6657.22
25338,64773,1797.6
81549,74000,1974.34
25166,200315,1206.28
86117,266021,2307.63
13548,40000,4443.74
41984,13650,3191.16
48882,62403,1936.07
82714,250000,3147.86
35262,270734,266.21
49188,38916,3396.08
61255,150407,2683.9
29811,172824,1187.37
66744,72875,917.46
82697,240000,2530.89
9099,118000,2485.32
4013,228346,1555.52
76168,54908,5242.39
73390,0,2510.95
43980,11542,1716.66
32884,358779,1670.4
58922,172922,982.04
31451,37545,515.11
32085,116700,620.72
64228,83920,4156.47
24708,122620,2568.16
24478,117022,1305.18
45519,290292,5210.08
73514,106076,4034.28
80392,25000,3456.63
14412,203360,2976.75
40952,40001,2964.22
89066,70080,683.16
48827,25884,1952.31
27149,11216,234.64
38809,187536,3208.78
70385,68000,2484.29
43051,20401,3972.01
28843,129001,1094.87
77508,309761,1726.7
35654,427000,4353.1
60468,201,4094.25
60149,114188,1092.72
78779,31294,1119.81
42813,78200,4594.37
83444,55172,2116.09
52293,55000,1049.02
59817,76000,1724.54
85245,83545,2264.47
48885,1546,1721.47
58402,130000,1666.55
51823,91429,949.14
18323,152412,4230.92
28912,110100,871.07
22434,72000,1432.63
74995,78001,818.74
61625,46000,5378.25
67932,209104,868.57
53265,130100,1004.32
68369,130103,466.6
66861,80007,308.63
55858,153011,1500.68
87436,358028,292.26
51552,20592,2909.56
75095,62500,974.32
70372,151206,3873.47
86645,190983,2618.7
11074,700353,4194.25
25152,249657,2632.38
70941,231867,2136.76
22461,183197,2187.71
31464,867402,397.44
86803,4350,2250.43
69181,183810,136.08
49919,28000,1942.1
74208,168630,3748.12
47367,22000,2720.98
9590,161124,2359.53
52757,222209,1508.11
87232,47500,345.18
65969,51420,574.58
46206,18579,2789.74
6611,144654,1991.48
51184,13074,1551.79
14045,112354,2147.13
71441,135000,955.67
2901,47100,416.19
9355,310522,2868.77
37190,27160,585.05
41604,40405,1314.89
53398,226000,1165.04
65700,351300,2539.35
38199,120010,346.78
17488,72654,2299.97
89162,207151,466.86
57993,157000,956.73
82861,95000,1775.78
9242,80002,2371.89
60648,77967,3517.39
39403,170667,3316.58
42905,120050,2797.54
85068,48245,2727.54
3637,162018,1794.61
53218,21516,1040.84
45172,82061,2246.4
80168,97000,2186.68
33951,105797,332.96
49556,228007,1708.79
58583,86516,1622.56
39229,73240,4123.18
37027,20003,1022.15
74826,102074,1000.65
26085,55412,2098.86
33197,5275,3642.35
81663,51284,2542.23
4250,255800,2621.67
12492,91692,3548.89
82162,219142,1839.11
39375,113150,2267.47
74385,83180,3095.85
26982,94605,205.46
76632,95102,1108.33
76248,6400,2593.69
11696,158704,2327.66
61755,74500,2461.47
39263,60571,2129.33
24207,115581,2195.62
27508,51011,367.55
67684,431430,457.29
30956,57924,1897.41
84277,62785,2491.89
70091,45003,1855.76
59370,26682,1417.51
38438,22182,729.43
30237,384003,1571.56
547,250091,1668.68
3029,319012,398.94
41315,100121,2503.66
76895,160100,1359.65
37870,155983,449.6
32866,1140200,5515.94
13589,157009,2735.5
1448,57588,501.77
74251,277969,3107.9
21500,45002,1680.7
63513,139051,2040.08
43893,40000,9529.35
26660,80450,268.08
25224,58000,1498.21
20817,238778,2064.2
50417,80248,2239.06
15920,294589,3068.8
73835,24000,2920.7
62097,660200,2824.67
84010,80012,2253.68
45685,105000,3851.07
61956,77503,2782.94
1760,115212,1075.09
49125,82960,2525.61
32091,156123,539.78
3497,287058,3065.22
46740,48299,3994.73
20872,220169,4886.91
21901,5135,3343
57228,0,794.82
38211,71615,666.2
1515,105458,457.44
48085,213604,2233
76049,88002,958.24
21170,602003,2441.31
3486,36120,1549.09
9219,40000,2946.68
77052,34402,2020.66
78044,78510,3884.88
31817,3304,564.24
62863,2244,3092.57
25470,75000,2056.55
61634,120040,2975.52
81560,50031,2094.77
50537,54900,4918.8
68864,101300,127.42
2088,162848,347.52
68290,83280,469.89
80691,145463,2254.31
88995,105885,629.04
65828,38545,341.68
40439,84500,3392.93
3770,12409,2600.17
82000,264008,2913.48
81150,46000,2049.23
16288,104006,3309.19
31849,46770,703.43
19623,264510,2152.11
56906,154170,846.07
41438,39867,1347.68
64826,93600,2174.36
80095,68212,2961.83
56104,347000,939.04
19227,187300,3722.34
58051,176592,1278.12
57586,104000,2217.48
28379,34400,784.71
23471,36305,3236.06
11653,20243,2564.77
77139,47240,1348.12
87089,92910,507.3
22276,80767,2219.27
86855,105710,617.29
47009,30000,2166.82
60453,15080,3176.18
67913,205869,1001.37
44026,59110,2657.97
32204,9072,2272.12
63467,56000,2780.16
40366,50010,2064.39
32998,38004,2413.04
7662,80000,2521.16
66670,3654,494.87
2605,462703,226.9
55722,28160,620.65
67374,36980,364.43
60255,33000,2645.88
14723,69328,3810.15
10233,70500,4077.21
28539,85005,721.84
28324,0,596.44
19404,118000,2156.24
39619,57100,3501.12
78434,42010,2000.78
47575,27000,3928.86
69763,124901,158.29
35213,423315,225.71
72746,19782,667.34
19577,43120,2539.45
26214,114832,3537.47
72458,26000,595.56
37053,23761,923.56
583,237121,1184.49
19997,110034,2130.82
17835,36000,2105.07
87652,56800,337.24
73284,306495,3585.06
30362,181000,1021.04
55401,17382,1035.51
13852,101696,1412.85
22055,18624,4162.47
47561,92624,4089.92
18380,62874,2108.36
9036,77542,3011.66
40564,300922,1931.14
64103,15000,3221.05
5063,190321,1596.51
67261,299500,713.97
70065,110103,3749.92
69814,56400,177.76
46169,36575,2743.14
28688,128742,389.79
88530,101465,701.62
46389,55000,4775.92
37739,118001,442.23
67399,133455,874.53
84893,3000,5471.44
30731,65202,1485.69
57392,18825,1794.33
71133,81801,3795.43
47049,29617,4319.97
30874,229482,2496.45
15010,152010,3614.86
6991,27496,5504.66
29711,64004,1445.68
36599,0,2263.27
27866,55028,947.38
33568,92768,326
11147,225674,4038.78
48100,30720,3381.45
31647,119186,469.06
33616,223150,332.6
18650,107001,4998.39
62385,117557,4442.27
27702,42555,410.69
4996,67000,1726.63
69231,37336,264.85
9529,118202,2123.24
27650,52130,332.56
21648,14320,1998.44
55436,91150,997.32
20812,11632,4433.22
56090,80000,1389.34
15594,50484,3383.74
32824,41409,2951.58
83665,101450,3940.59
56669,79477,784.8
77867,118501,2350.56
72444,50036,610.47
59451,236137,970.8
59858,15792,1249.1
28542,55024,570.06
17784,301600,2483.18
71033,220143,2425.44
52996,47402,2001.12
63215,67875,2860.58
62055,85600,2239.85
17245,259210,2790.86
60270,97260,4677.71
26531,30200,508.89
24915,223020,1240.03
77369,108000,2170.54
51599,97897,1817.73
83383,52000,2428.51
14005,115167,2538.99
87739,48000,335.7
75660,96000,975.67
25713,111608,1981.32
74202,48672,3574.36
70262,117339,4676.83
86590,329900,1669.9
79546,27371,2107.4
45495,59001,4095.76
66541,35001,610.09
78112,186100,2427.57
45868,13782,3780.41
75505,198183,2203.52
86362,241474,1865.71
52465,71598,1627.09
57961,644000,2529.78
88688,179931,383.78
89172,46556,460.11
1549,69014,917.15
54520,50000,1084.73
59153,26340,1121.59
13299,478588,3379.28
54049,141035,913.24
75395,30623,1994.46
26077,126210,3822.27
47904,40000,4038.55
11893,128503,3829.68
69105,56031,333.95
55774,449350,1391.97
3498,95002,3065.22
68000,55142,533.01
65681,70959,3709.02
68420,75005,541.02
62166,11382,2479.66
29135,107358,751.93
50774,4452,1729.2
37609,118906,456.93
81929,60348,1859.07
16853,113804,3216.18
89188,115000,391.4
71682,216501,2010.39
29014,25276,2003.07
53712,150054,1017.2
81633,62182,2072.91
83390,41000,2240.28
21188,79726,4141.94
8140,75001,3873.37
1266,67766,818.87
85390,201800,1750.52
46408,169426,2074.65
55981,70108,973.35
60516,106521,3490.02
28594,73410,752.95
59477,164180,1189.44
57018,173680,819.33
20180,81600,2157.3
81538,174000,1799.95
84499,155300,4927.44
82783,130204,4148.16
60560,4322,3862.01
46678,63053,2775.15
75350,151350,1818.27
25665,95807,1953.81
5866,163000,733.45
739,202360,1483.97
33986,243601,410.59
76181,189524,1971.17
29036,176225,1074.68
68313,70056,602.58
71164,73501,1518.93
53693,48001,1070.02
30332,86946,1015.14
62751,100005,2767.46
39106,50213,1865.89
37610,315011,634.87
7697,46407,3120.63
32873,173595,3113.96
2121,30054,587.63
42391,61544,2969.7
48923,34240,1294.97
10288,36715,4093.86
18197,73560,4387.06
28969,75050,1342.81
37760,211051,447.4
44363,93250,2677.32
47395,89502,2294.75
39011,14400,4106.98
43454,24000,4102.56
11373,59000,2021.48
63788,60768,2347.15
77875,530071,2050.92
73897,107250,2433.42
25661,62402,3162.58
49943,107631,3197.4
88602,39182,707.53
7860,13776,2607.05
82135,164419,1829.68
61282,133002,2391.61
4540,63003,1684.73
40343,560126,2317.34
27139,26682,405.43
10055,1,2230.42
56212,57300,830.8
88162,60000,598.13
21668,95520,2069.14
58842,118000,1788.47
28175,45001,659.17
18690,306868,2912.82
57066,62000,1107.5
12791,101023,2582.79
68587,153515,711.41
85624,52818,2592.1
60736,48085,2881.26
77407,117301,1494.99
18319,53677,3942.8
58395,17604,835.53
8774,162000,2926.88
42061,157751,1565.2
63683,66487,2347.15
30216,413010,1630.23
39069,59287,3987.97
23254,252239,2475.11
60702,44525,3556.03
73804,108000,2504.22
57584,17940,960.82
88261,15425,430.77
44525,105080,2103.06
49974,16000,3239.56
80794,53108,3873.49
25788,234708,2548.12
62488,142019,4780.59
15083,10782,2632.53
73820,200328,2553.6
64295,271610,2744.7
4471,35640,1614.68
58183,43110,1097.52
74870,133300,958.39
17593,55002,4385.19
1941,204765,533.79
54160,63000,779.91
24153,89002,1971.07
42158,57600,2851.32
7803,101015,2175.02
19997,110034,2211.76
63622,38096,3032.27
55792,204330,902.82
26110,3001,4246.52
61742,74000,2739.99
24530,21600,924.45
70564,125201,2889.37
71285,61667,691.65
70421,223540,2372.63
12299,200615,2376.21
28637,252452,319.9
18039,25000,3182.86
44483,41404,3554.44
10582,229003,4920.6
58274,192053,3201.89
85754,150155,2169.38
56285,136169,1484.39
81647,58000,1733.49
54024,72000,1126.54
19415,94305,3849.19
29055,53000,1558
11006,48000,3286.58
9823,208472,4856.51
841,23000,855.3
82614,64992,2566.5
60149,114188,1212.69
5864,737240,879.24
17989,10252,3310.48
2917,45493,227.63
89105,28000,856.54
85521,73004,2633.07
71926,75840,430.66
22560,99356,3333.63
80840,92601,3668.58
76438,131000,1417.66
54033,50002,1039.53
2716,153275,278.25
59291,30000,880.41
28821,367154,304.71
52181,10014,1928.57
76631,5001,1251.18
20512,102401,2631.92
88638,47554,583.1
53111,50202,1327.98
21851,63500,3897.2
15837,144007,2791.95
54378,21030,1818.8
31640,30850,523.27
71854,171924,936.7
75373,174208,866.08
7947,108000,3079.26
55193,40004,993.05
53394,46804,1208.95
81213,20000,1747.09
44081,27300,2764.13
48295,160412,2510.54
89097,183040,434.78
87540,174729,221.74
76207,118000,1018.93
80948,160782,1847.11
35736,111037,2452.05
52452,110480,1351.56
25702,139062,1779.51
26619,184924,215.89
67807,66200,640.4
13214,87962,2795.85
52999,59700,1606.03
75913,35120,2752.27
47580,72980,2291.82
82383,52362,2381.43
56373,611202,921.29
88550,40102,1462.46
80998,220027,2496.3
26322,121852,2369.49
74554,111449,1280.03
72074,47260,559.93
36698,54511,2446.91
19108,78433,3016.43
8410,301914,5325.74
35180,35000,375.99
80513,62856,2287.32
29891,11,1376.14
67675,16800,903.3
41757,32000,2644.51
78133,112925,3716.72
69236,126797,345.29
26130,137800,2998.87
82902,89500,2775.9
55023,76329,1265.61
32197,27927,3984.22
36726,174023,2302.33
67465,41800,632.57
36983,101805,699.3
6291,19800,5093.67
40230,185020,2128.66
41500,74499,2151.67
6418,55000,2310.68
39567,63400,3708.92
19272,169672,2568.69
53027,112001,1247.16
13245,323709,2640.71
55472,40124,1144.63
47349,97050,1983.25
88257,101241,432.8
10089,40000,2885.17
10854,56012,3034.21
18058,385000,2091.59
54941,56006,1691.98
78811,52353,1564.99
19470,151574,2546.65
15132,37850,3087.34
64361,57392,1960.47
51196,143872,1649.15
19582,30000,2324.07
60118,49200,1415.26
76329,220024,1312.25
45834,28400,2634.3
11592,52045,2718
45220,58880,1712.26
69981,162605,179.96
17894,150001,2264.92
82179,39602,1790.58
31495,933401,427.92
66422,33000,380.78
58533,120000,1378.29
19855,26000,1626.67
35840,45000,2054.42
69942,36602,359.05
43404,301481,3177.31
66106,39302,422.37
49049,92984,1794.78
67643,57000,632.79
3542,136471,1290.17
77007,52412,2090.44
63424,80630,9195.55
55645,130000,792.71
12696,100783,1518.8
9824,60571,2070.94
38801,51659,2873.69
70623,60880,3367.63
75235,160037,1752.22
33931,143731,131.11
29814,38283,1307.88
72650,0,981.52
70204,50050,2568.63
77850,182187,3356.43
66957,75105,657.23
49802,56499,2779.45
14570,83491,2552.95
55427,190760,1184.16
64878,20000,2373.64
45839,68028,4045.02
77756,215914,2675.8
38714,35000,367.76
88618,21898,511.56
47228,125062,1796.41
40075,95000,2886.12
82298,40164,1777.48
19086,279057,2402.24
46010,1e+05,3449.81
74704,158600,983.14
62450,44159,4452.77
66874,9840,314.01
56109,135145,1655.99
55945,50520,691.44
83440,47958,2681.38
81075,71800,5110.65
21969,24470,2429.77
54749,76977,697.6
9573,51000,3128.57
45250,102000,2216.05
5073,38080,2603.77
56893,0,734.2
10616,301875,2810.31
30419,93813,1196.25
84642,28001,4814.85
59641,149556,1409.11
12059,83777,3141.91
58774,70020,1251.82
64367,104018,3821.02
74557,34184,1625.79
82903,183754,3944.47
58585,20500,682.52
87758,144500,257.09
944,25001,449.73
24695,60641,2548.57
30393,371909,2553.53
82250,40000,2573.68
24456,127069,1224.16
84861,36006,2596.32
81881,24000,2079.99
21544,18305,3625.64
57095,107867,1490.68
11532,19776,4097.85
9257,132004,2382.96
80526,20001,2031.58
87907,8400,393.81
33211,124770,5721.56
68118,278002,1129.84
84228,246501,2900
87455,211900,311.01
28596,170935,702.83
66408,89800,386.4
39813,163411,1587.55
54741,105261,790.81
75223,131020,809.07
49508,5934,3200.19
46396,1061200,6576.99
9374,66310,4369.77
18225,97520,2197.6
77976,55483,1516.44
5190,62401,1064.29
44468,57515,2954.81
56231,151651,912.03
66331,166030,311.23
56451,32976,1050.02
18192,12925,3687.53
22123,58074,4462.88
5409,9602,1202.99
13302,51441,3974.09
31761,165304,397.21
12779,101202,2345.74
64526,128800,2755.43
18757,120742,2504.8
47394,96000,2156.93
38304,28401,510.74
39421,10021,3584.1
58351,166007,1171.27
7906,72676,2400.83
71867,8500,660.77
33074,128890,2965.73
66119,0,572.36
70759,435700,2804.71
36216,57004,3694.91
46517,182573,2706.65
84881,56400,2821.9
30397,205000,2605.02
44358,43424,5085.72
72046,83355,697.17
6002,23950,3130.25
6352,465200,1929.4
42956,51177,3400.53
36158,78000,1852.29
41454,57000,2631.34
82261,320019,4235.91
48222,65000,1963.1
27005,87000,408.07
80722,86508,2148.61
49860,87000,1476.05
26036,26000,2000.86
87073,79227,452.45
56173,85000,732.63
3895,199451,3896.73
27013,60511,487.09
70681,142496,4186.74
25940,45800,2394.27
62787,145207,1798.91
21711,303750,2035.62
88178,160316,461.66
14588,176391,2782.92
67825,70500,1075.36
42701,102240,2830.74
47673,136991,2354.46
19652,122602,3294.52
67360,154313,376.35
19119,65000,3537.68
86615,39883,2079.85
43378,73001,3557.95
87806,16995,290.55
16333,7400,4757.9
39809,43935,4098.32
84913,170021,2805.6
36426,139134,1885.26
31091,54440,582.22
19720,207034,3273.9
29336,197706,1569.56
71749,124525,484.53
36890,42101,2091.38
35237,227980,286.58
30366,205609,2492.19
26815,20017,182.46
20998,373620,2411.54
82310,196030,1763.86
11245,192238,4468.84
64694,90421,3719.23
30721,55001,1786.78
75235,160037,1379.95
12795,239311,3110.19
68675,129610,476.1
56174,170851,1560.4
13958,217599,2576.73
13438,279665,3800.91
17815,116330,3258.06
86139,249066,2563.19
42938,206005,1982.84
72183,52910,595.67
5087,230888,1729.85
61220,56000,5313.77
74577,66866,924.93
76223,363002,1110.73
43241,96820,4434.36
23113,1410250,3230.58
41413,75076,2017.66
47567,116738,2034.57
80766,322615,2258.51
67956,135405,488.58
9349,0,2687.51
51021,194330,3463.46
73884,72000,2356.76
8420,17855,3483
51032,87646,5638.79
41162,73002,1317.99
49117,64542,2008.36
56961,181760,787.95
87713,115445,275.06
7518,33118,7684.77
5538,30000,381.13
75080,247919,1658.28
27847,201560,302
24895,108876,2274.66
48493,257222,4600.87
28503,91000,319.12
80271,169554,2489.53
61364,17437,3695.2
57073,118304,899.42
54238,34164,1348.21
85369,76000,1871.5
4394,40000,1358.41
20118,251042,2170.62
25805,268461,2692.67
31924,86485,332.27
26262,86881,3182.49
78465,34000,1268.26
28610,49559,351.77
82233,63500,2392.54
36923,55000,2553.84
75039,137321,751.69
61222,267058,4657.49
18079,162937,1986.69
64313,0,1941.33
193,75152,974.3
68490,114317,831.72
33921,182950,571.75
18733,32006,3012.15
87987,221944,687.48
88795,237278,534.24
47424,21978,4644.48
27035,97600,274.08
85025,368905,2487.76
85177,82754,2728.58
29985,24509,1679
51440,103042,1686.82
15156,360026,2920.98
79071,80000,1212.01
31205,24600,408.48
1521,301870,678.56
42505,23900,1403.86
54373,46519,913.16
8062,0,2594.76
18758,1151200,1744.43
24435,85000,2432.7
30043,104604,1230.6
29135,107358,1073.6
46145,244974,2689.3
61120,231571,3328.06
6586,124572,5206.03
75980,111850,1039.34
42297,31415,1767.57
24830,131259,2505.5
4670,229576,2464.72
26575,72930,408.16
58273,31977,940.32
31167,46006,611.9
23782,166506,2479.6
3640,123834,2543.54
88933,141868,423.63
36733,633856,3713.37
26071,241288,3371.04
13296,114175,4521.36
72992,49330,1923
69479,108628,297.42
65433,89737,2636.23
19287,239069,2137.71
8960,174481,2506.92
32822,77112,2788.43
44348,62145,3919.36
84093,67441,1884.34
27814,51000,228.94
33044,201506,1903.01
67921,30286,777.35
82171,26536,1810.22
46717,52520,3598.81
80853,138754,1853.48
17996,165257,2692.74
33692,22303,396.98
59268,15846,994.17
65246,85002,4454.89
56079,32801,875.05
23856,118524,2688.26
75616,28126,998.57
43995,155104,3039.51
45351,31537,3780.41
13834,353041,6004.68
83278,98655,4054.48
64276,129354,2673.87
44309,34192,3537.93
58634,172186,1109.13
57250,42111,1651.62
8327,72820,3897.95
63807,12252,2514.42
22606,119344,4200.11
47799,54000,2086.3
75862,141015,868.42
67927,140257,639.69
70993,290650,2463.15
15056,40310,3366.22
20435,95004,2638.98
11162,326938,2760.96
89116,64861,527.96
4586,226015,1548.29
1314,32906,1059.93
78244,253693,1130.55
66854,58202,553.58
67705,19502,560.99
65027,65023,2283.47
74231,23171,3608.54
25661,62402,2115.29
87303,119530,314.39
65980,105105,338.69
11994,46251,2545.59
46542,310027,2544.99
37778,27532,697.57
79586,94040,3165.37
46558,94854,2204.55
674,62007,2060.23
71787,195000,629.58
32083,42160,473.62
40724,43000,2051.6
37704,146395,467.55
64095,29000,3065.72
13482,62200,2409.59
86432,410064,2033.29
34011,249496,452.65
78305,196792,2581.86
67843,186000,603.95
15591,34800,2844.44
11085,36047,6340.49
56072,89995,872.79
22460,60008,4467.83
56755,25200,1310.07
56747,196818,887.36
57572,183202,865.79
85457,48207,2100.5
35152,296352,229
70258,75905,4698.68
27457,62001,330.34
29312,12000,1203.51
31224,31403,587.87
83817,43280,2386.46
19512,0,3885.44
51743,33782,1594.25
79952,139092,2177.78
51749,30001,1593.88
19983,145354,1956.5
77663,227816,2581.66
69305,65027,151.56
23046,676650,1648.7
69809,156588,372.29
86656,92588,2413.97
19811,260565,2237.26
72380,68120,775.93
32161,13033,2295.68
69442,199810,149.62
73240,84202,1780.41
89140,211785,527.47
67397,88952,352.44
29255,47700,1144.34
78311,160000,2131.51
16181,79001,2122.51
62871,86310,2306.57
8554,213000,3196.03
15714,35120,6842.18
364,75200,955.81
30540,113002,1482.64
51797,64000,1958.84
79039,109000,972.92
12687,135100,2519.61
73003,137373,2077.91
59311,17019,1319.67
33898,5002,271.57
36802,210006,3713.37
5641,114480,662.19
73914,190021,2556.41
